ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
198817	S7-AS S 7 Information Technologies LLC,RU	2012-05-23	42,092	256	1	
198819	OZK-AS JSC UNITED GRAIN COMPANY,RU	2012-05-24	45,053	256	1	
198821	AUTO OOO Alkor and Co,RU	2012-05-24	48,074	256	1	
198826	ENGINEER-NETWORKS-TELECOM-RU-AS Limited Liability 	2012-05-25	40,589	256	1	
198832	OPTICAL-TRANSPORT-NETWORK-AS OOO Optical Transport	2012-05-25	48,079	256	1	
198833	KORADO Korado CJSC,RU	2012-05-25	37,630	256	1	
198842	PRODUCT-SERVICE-AS Ltd. "Product-Service",RU	2012-05-30	46,530	256	1	
198844	PRED-AS PRED-Telecom OOO,RU	2012-05-30	37,634	256	1	
198856	VALMAKS-AS Valmaks, LLC,RU	2012-06-01	42,107	256	1	
198873	SOGLASIE OOO "SK "Soglasie",RU	2012-06-08	40,607	256	1	
198877	UTAIR-AS UTair Aviation JSC,RU	2012-06-08	46,546	256	1	1
198902	JSC-TECHNOPROMEXPORT JSC "Foreign Economic Associa	2012-06-18	39,154	256	1	
198907	HARMONY-AS OOO "Harmony",RU	2012-06-18	46,553	256	1	
198929	SENTINEL-AS Limited liability company "Sentinel Cr	2012-06-21	39,165	256	1	
198932	CEK-AS CEK, JSC,RU	2012-06-25	42,138	256	1	
198933	OOO-SEVERO-ZAPADNYE-TELEKOMMUNIKACII-AS OOO Severo	2012-06-25	43,616	256	1	
198955	PSB-AS OOO PromServiceBank,RU	2012-06-29	48,122	256	1	
198960	RU-RN-INFORM-YUZHNO-SAKHALINSK Limited Liability C	2012-07-03	40,638	256	1	
198973	RU-RN-INFORM-OHA Limited Liability Company "RN-Inf	2012-07-04	43,632	256	1	
198974	RU-RN-INFORM-NOGLIKI Limited Liability Company "RN	2012-07-04	45,117	256	1	
198976	NAUKAREZERV-AS LLC "Nauka-Svyaz",RU	2012-07-05	48,134	256	1	
198990	ASBIYSKTELEKOM Biysk Telekom Ltd.,RU	2012-07-10	42,164	256	1	
199000	ALPGROUP ALP-Seti LLC,RU	2012-07-12	45,129	256	1	
199004	OLIMPSTROY-AS Olimpstroy ltd.,RU	2012-07-12	37,696	256	1	
199007	ROLIS-AS OOO Rolis,RU	2012-07-13	42,174	256	1	
199010	SWLIFE-AS LLC Sweet Life Plus,RU	2012-07-13	46,594	256	1	
199014	KOMOS KOMOS GROUP LLC,RU	2012-07-13	39,206	256	1	
199022	FALCON-PLUS-AS FALCON PLUS LTD.,RU	2012-07-17	48,161	256	1	
199024	OJSC-TH-RUSSKIY-KHOLOD-AS OJSC TH Russkiy Kholod,R	2012-07-18	37,701	256	1	
199040	ASDRUZHBA Druzhba-Monolit LLC,RU	2012-07-23	40,670	256	1	
199049	ICC-AS ojsc "RZHD",RU	2012-09-03	40,676	256	1	
199063	PEREMENA-AS Peremena Ltd.,RU	2012-08-01	43,669	256	1	
199067	STARTPACK-CLOUD-AS "Startpack" LLC,RU	2012-08-01	48,176	256	1	
199080	BKHLYNOV JSC COMMERCIAL BANK "KHLYNOV",RU	2012-08-07	37,722	256	1	
199093	MSIU-AS Moscow State Industrial University,RU	2012-08-10	43,681	256	1	
199110	R-18-AS R-18 Ltd.,RU	2012-08-14	46,638	256	1	
199112	SIGMA-AS SIGMA-SOFT Ltd,RU	2012-09-14	48,189	256	1	
199120	SINARA-GROUP-AS ZAO Sinara Group,RU	2012-08-16	48,196	256	1	
199126	VOLKSWAGENBANK-AS VOLKSWAGEN BANK RUS LLC,RU	2012-08-17	42,215	256	1	
199145	ASFARMSTANDART LLC Farmstandart,RU	2012-08-22	45,179	256	1	
199146	CLASTER-AS OOO Claster,RU	2012-08-22	46,654	256	1	
199148	MINZDRAV-RF-AS Ministry of Health of Russian Feder	2012-08-22	37,752	256	1	
199153	PSF-MAXIMUM-AS PSF Maximum LLC,RU	2012-08-24	43,702	256	1	
199161	RBS-HOLDING-AS RBS-Holding ltd,RU	2012-08-29	37,757	256	1	
199172	INTERSKOL-AS ZAO INTERSKOL,RU	2012-09-04	40,720	256	1	
199174	OBRAZOVANIE CJSC Commercial Innovation Bank "Educa	2012-09-05	43,714	256	1	
199179	MAJOR Major Cargo Service Jsc.,RU	2012-09-05	48,215	256	1	
199184	BANKITB-AS COMMERCIAL BANK INVESTRUSTBANK (OPEN JO	2012-09-06	40,723	256	1	
199194	MONTSYSTEM-AS MONT System LLC,RU	2012-09-11	37,770	256	1	
199259	USSC Ural Security System Center Ltd.,RU	2012-10-09	46,694	256	1	
199261	GILDIA-AS Gildia LLC,RU	2013-04-05	48,243	256	1	
199266	SI-AS LLC Systemnaya Integraciya,RU	2013-04-04	43,740	256	1	
199280	MSP-AS ZAO MSP,RU	2013-03-28	37,798	256	1	
199281	ENIFON2 JSC Eniseytelephone,RU	2013-03-27	39,304	256	1	
199287	MILETELECOM-AS Mile Telecom Ltd,RU	2013-03-26	46,711	256	1	
199314	BNPPV-AS "Cetelem Bank" Limited liability company,	2013-03-14	37,808	256	1	
199316	AVTOTOR-AS AVTOTOR Holding,RU	2013-03-13	40,770	256	1	
199317	PERMSATURN-R Ltd. "Saturn-R",RU	2013-03-13	42,287	256	1	
199326	MIRAF-BANK-AS PJSC CB "Miraf-Bank",RU	2013-03-11	42,289	256	1	
199377	M-PLUS-AS M-PLUS LLC,RU	2013-02-26	48,281	256	1	
199394	RTL-AS LLC RTL,RU	2013-02-07	43,783	256	1	
199430	GOODWOOD Limited Liability Company GOODWOOD,RU	2013-01-23	45,280	256	1	
199444	GUP_MSR GUP Moscow Social Register,RU	2013-01-21	40,821	256	1	
199459	RBIZ-AS Resursy Biznesa Ltd.,RU	2013-01-15	45,293	256	1	
199463	NFC-AS Bank National Factoring Company (Joint-Stoc	2013-01-14	46,776	256	1	
199504	GEOMETRIA-AS Geometria.me LLC,RU	2012-12-20	40,845	256	1	
199521	FK-PULS-AS OOO FK PULS,RU	2012-12-11	45,307	256	1	
199534	ENIFON JSC Eniseytelephone,RU	2012-12-04	45,314	256	1	
199537	KITNPF-AS KIT Finance PA OOO,RU	2012-12-04	48,334	256	1	
199546	INTERRAMSK-AS Interra Telecom LLC,RU	2012-11-30	46,813	256	1	
199560	ENGRUP-NET Ltd. ENGRUP,RU	2012-11-26	39,401	256	1	
199572	TECHLAN-AS Setevye technologii LLC,RU	2012-11-20	42,376	256	1	
199576	SNGI-AS Limited Liability Company Insurance Compan	2012-11-20	48,342	256	1	
199583	KRDADM-AS Municipal Government Institution of Kras	2012-11-15	45,334	256	1	
199602	GORSUP-AS LLC Gorodskoy supermarket,RU	2012-11-09	45,347	256	1	
199609	APRB Administrative Office of the President of Bas	2012-11-08	42,390	256	1	
199619	INTERSVYAZ CJSC Intersvyaz,RU	2012-11-05	40,880	256	1	
199623	FAST-L-AS-NKRASNOSEL OOO FastLine,RU	2012-11-02	43,863	256	1	
199626	MOBILECARD-AS MobileCard Ltd.,RU	2012-11-02	48,365	256	1	
199647	FAST-L-AS-KASHIR OOO FastLine,RU	2012-10-26	48,368	256	1	
199658	SPBIEF-AS S-Peterburg Internetional Economic Forum	2012-10-22	46,850	256	1	
199674	NEC-NEVA-COMMUNICATIONS-SYSTEMS-AS CJSC NEC NEVA C	2012-10-11	43,883	256	1	
199732	TERICOM-AS TERICOM Ltd,RU	2014-02-21	46,869	256	1	
199735	RADIO-LINK-AS Radio-Link LLC,RU	2014-02-19	39,461	256	1	
199745	DARTEL-AS LLC Cifrovaya Artel,RU	2014-02-17	40,905	256	1	
199757	RU-NTIMT-AS FSE "NTIMT",RU	2014-02-07	48,397	256	1	
199760	CPDISTRIBUTION-AS CP Distribution LTD,RU	2014-02-05	40,911	256	1	
199778	LAMA-AS LLC "Management Company LAMA",RU	2014-01-29	39,471	256	1	
199798	ABSOLUT-AS Gruppa ABSOLUT LLC,RU	2014-01-22	39,477	256	1	
199817	RCUFO Radio Frequency Centre of the Urals Federal 	2014-01-16	48,427	256	1	
199825	BINBANK-AS B.I.N.BANK JSC,RU	2014-01-14	43,924	256	1	
199834	EXPRESS_TELECOM-AS Express Telecom LLC,RU	2014-01-13	39,498	256	1	
199858	GENBANK-AS CJSC GENBANK,RU	2013-12-30	40,949	256	1	
199862	RENOVA-GR-AS CJSC "Group of companies "RENOVA",RU	2013-12-27	45,430	256	1	
199866	DNEVNIK-RU DNEVNIK.RU Ltd.,RU	2013-12-24	48,439	256	1	
199884	DUBININA-AS IE Dubinina Natal'ja Aleksandrovna,RU	2013-12-19	45,436	256	1	
199894	RESO-MED-AS RESO-Med Medical Insurance Company LLC	2013-12-17	40,959	256	1	
199901	S-TELECOM-AS S-Telecom LLC,RU	2013-12-13	38,004	256	1	
199948	MTK "Interregional TeleCommunications" Limited Lia	2013-11-28	38,021	256	1	
199975	TVC-AS CJSC TV CENTER,RU	2013-11-20	42,493	256	1	
199991	CYBER-TELECOM-AS Cyber-Telecom LTD,RU	2013-11-08	41,002	256	1	
200016	GLAVKINO-AS CJSC "Management Company "GLAVKINO",RU	2013-10-30	42,507	256	1	
200021	TSD-PROEKT-AS TSD-proekt OJSC,RU	2013-10-29	48,496	256	1	
200022	AIRNET-AS AirNet Ltd,RU	2013-10-29	38,048	256	1	
200028	LINDEX-AS Lindex CJSC,RU	2013-10-28	45,475	256	1	
200048	ALEAN-TOUR-AS LLC Alean-Tour,RU	2013-10-23	43,995	256	1	
200065	MOSMETROCOMM-AS GUP Moscow Metro,RU	2013-10-17	39,556	256	1	
200078	PRBB-AS Commercial Bank "Probusinessbank" JSCB,RU	2013-10-15	42,523	256	1	
200082	TOURBOX CJSC "Tour BOX",RU	2013-10-15	46,992	256	1	
200120	SLAVYANKA SLAVYANKA OJSC,RU	2013-10-03	45,505	256	1	
200121	GAZ-AS LLC "Consulting Center "GAZ Group",RU	2013-10-03	47,004	256	1	
200122	OUTSOURCING-24-AS Outsourcing 24 CJSC,RU	2013-10-03	48,524	256	1	
200123	KGILC-AS Kola Geological Information Laboratory Ce	2013-10-03	38,078	256	1	
200135	FLEXSOFT-AS FlexSoft, JSC,RU	2013-09-27	39,580	256	1	
200152	SYNOVATE_COMCON-AS Synovate Comcon LLC,RU	2013-09-24	44,027	256	1	
200159	UCS-AS United Cable Systems ltd.,RU	2013-09-23	39,587	256	1	
200166	STROYMONTAG-AS TD Stroymontag MS Ltd.,RU	2013-09-19	47,017	256	1	
200172	MICROIMPULS LLC "Microimpuls",RU	2013-09-18	42,554	256	1	1
200190	VIPTEL-AS VIP IT Telecom LLC,RU	2013-09-12	48,541	256	1	
201065	WFC-AS LLC Wholesale Flowers Company,RU	2015-02-06	38,105	256	1	
201097	RAPIDA-ASN Rapida NCO Ltd,RU	2015-02-02	39,610	256	1	
201131	NEWLINE-AS New Line OOO,RU	2015-01-20	42,568	256	1	
201147	DAGSVYAZ-TELECOM LLC DAGSVYAZ TELECOM,RU	2015-01-14	48,560	256	1	
201186	DINET-PROTECT-AS Digital Networks CJSC,RU	2015-01-02	42,581	256	1	
201190	KRIOL-TECHNOLOGY Kriol-technology LTD,RU	2014-12-29	47,048	256	1	
201191	TELECOMSYS-AS Telecommunications Systems, LLC.,RU	2014-12-29	48,568	256	1	
201192	TRUSTBANK-AS Commercial Interregional Trust Bank L	2014-12-29	38,125	256	1	
201195	MMK LLC Magazin Malogo Kreditovaniya,RU	2014-12-24	41,075	256	1	
201224	MYOWNAS PE Evgeny Tikhomirov,RU	2014-12-18	45,557	256	1	
201244	RSF-AS Russian Scientific Fund,RU	2014-12-30	45,562	256	1	
201247	MR-GROUP MR Group JSC,RU	2014-12-12	48,585	256	1	
201252	ANS-BANKVRN JSC (OAO) Bank Voronez,RU	2014-12-10	41,090	256	1	
201275	CANPACK-AS CAN PACK LLC,RU	2014-12-05	47,074	256	1	
201282	SMIT-AS SMIT Ltd,RU	2014-12-03	39,643	256	1	
201285	KIRZHACHTELECOM-AS LLC KirzhachTelecom,RU	2014-12-03	42,601	256	1	1
201296	PROFTEL-AS Proftelecom-Service Ltd,RU	2014-12-01	39,647	256	1	
201298	STK LLC "STK",RU	2014-12-01	41,104	256	1	
201302	WAVE-AS Wave llc,RU	2014-11-28	45,570	256	1	1
201316	MIK-AS MiK Ltd,RU	2014-11-25	45,573	256	1	
201390	NET41534-AS PE Dmitrey Kousnetsov,RU	2014-11-11	45,586	256	1	
201394	OOO-LENTA-RU LENTA LTD,RU	2014-11-10	38,174	256	1	
201421	TSNIIMASH-AS Federal State Unitary Enterprise Cent	2014-10-31	48,623	256	1	
201465	WESTROSTA-AS JSC "ROSTA",RU	2014-10-17	41,150	256	1	
201468	AGROSVYAZ-AS Agrosvyaz Ltd,RU	2014-10-17	44,118	256	1	
201469	VINKU-AS Concept Ltd.,RU	2014-10-17	45,600	256	1	
201470	INTER-SPUTNIK-AS Inter-Sputnik Ltd,RU	2014-10-17	47,128	256	1	
201496	SANG Sang Ltd,RU	2014-10-13	42,656	256	1	
201498	MXMANAGEMENT-AS "MX Management" Ltd.,RU	2014-10-10	44,132	256	1	
201507	NPC-NET JSC Novokuibyshevsk Petrochemical Company,	2014-10-08	42,663	256	1	
201515	XXICENTURE Medical Center XXI century, nonprofit o	2014-10-06	38,210	256	1	
201537	MORGAN Morgan Ltd.,RU	2014-09-30	45,615	256	1	1
201555	ELKOD Elcode LTD,RU	2014-09-25	38,227	256	1	
201564	STG CJSC "STG",RU	2014-09-22	47,151	256	1	
201566	F1F2-NET F1F2.RU LLC,RU	2014-09-30	38,231	256	1	
201569	ARSENAL-AS ARSENAL Insurance Company Ltd,RU	2014-09-19	42,678	256	1	
201571	TOYOTABANK-AS CJSC Toyota Bank,RU	2014-09-19	45,633	256	1	
201575	UKSBT-AS OOO UK SBT,RU	2014-09-18	48,671	256	1	
201578	MAG-TELECOM Magistral'ny Telecom LTD,RU	2014-09-17	39,715	256	1	
201620	SBERBANK-TULA-AS OJSC "Sberbank of Russia",RU	2014-09-03	41,197	256	1	
201631	TRANSASIALOGISTIC OOO Transasia Logistic,RU	2014-08-29	48,686	256	1	
201677	TENEX-AS JSC "Techsnabexport",RU	2014-08-18	47,180	256	1	
201694	NCD-AS Narodnaia kassa LLC,RU	2014-08-12	38,253	256	1	
201717	PARALLEL-AS "66 Parallel" LLC,RU	2014-08-04	39,745	256	1	1
201726	EKA-AS EKA-Processing LLC,RU	2014-08-01	38,262	256	1	
201750	TSS-AS LLC "Territorial network",RU	2014-07-25	39,754	256	1	
201757	AKBARS Joint-Stock Commercial Bank Ak Bars (OJSC),	2014-07-24	38,269	256	1	
201774	FINSERVICE-AS JSC "Bank Finservice",RU	2014-07-17	41,235	256	1	
201775	ALMAZ-ANTEY-AS LLC "North-West Regional Center of 	2014-07-17	42,729	256	1	
201778	UNIVOREL-AS FSBES HPE "Orel State University",RU	2014-07-16	47,212	256	1	
201788	RUSENERGOSBYT RUSENERGOSBYT, JSC,RU	2014-07-14	44,212	256	1	
201797	SB_SERVICE-AS SB:Service Ltd,RU	2014-07-09	41,244	256	1	
201800	DELOVIELINII LLP Delovie Linii,RU	2014-07-09	44,215	256	1	
201804	AUTOINS-AS Russian Association of Motor Insurers,R	2014-07-08	38,289	256	1	
201820	AIRKHV-AS OJSC "Khabarovsky airport",RU	2014-07-03	45,703	256	1	1
201842	RFBR-ASN Russian Foundation for Basic Research,RU	2014-06-27	39,783	256	1	
201850	STREAM-AS Stream LLC,RU	2014-06-26	48,748	256	1	
201851	PIK-AS JSC "PIK Group",RU	2014-06-26	38,303	256	1	1
201856	MDCPRISS Pink Rose Information System Services Ltd	2014-06-24	42,746	256	1	
201865	CITYTEL LLC Citytel,RU	2014-06-23	42,751	256	1	
201901	ONLINE-TELECOM-AS Online-Telecom, LLC,RU	2014-06-06	44,237	256	1	
201907	SPUTNIK LLC "SPUTNIK",RU	2014-06-05	38,319	256	1	
201913	TUCHKOVO-NETWORK LLC "Telekonika",RU	2014-06-04	42,765	256	1	1
201914	ROZTEH-AS RozTech LLC,RU	2014-06-04	44,242	256	1	
201945	RUNTEL-AS LLC RunTel,RU	2014-05-23	45,735	256	1	
201956	DEVINO-AS DEVINO TELECOM LLC,RU	2014-05-21	45,738	256	1	
2599	OJSC "Vimpelcom",RU	1993-08-06				
2766	OJSC "Vimpelcom",RU	1997-11-19				
3175	MIG-LTD-AS MIG Ltd,RU	2012-04-26				
3179	AKVALIS-AS Akvalis Ltd.,RU	2012-04-27				
3192	FREESTYLE-AS Freestyle Ltd.,RU	2012-05-01				
3235	GOLDENISP-AS OJSC "Vimpelcom",RU	1994-07-19				
3315	Association of scientific and educational organiza	1995-02-13				
3343	RUNNET-AS State Institute of Information Technolog	1995-04-11				
5543	RIA-AVERS-AS JSC Volgatranstelecom,RU	2008-09-04				
5566	COSMOS-5566-AS Space Research Institute of Russian	1996-03-05				
6689	DEPOTELECOM Depo Telecom Ltd,RU	2009-07-24				
6731	MTS OJSC	1996-07-30				
6788	ORC-AS Online Resource Center, ISP,RU	1996-10-10				
6850	METROCOM-AS CJSC "Metrocom",RU	1996-12-02				1
6892	Vasileostrovsky Telecom Center,RU	1997-01-07				
8269	KUPOL TV Kupol,RU	2009-08-19				
8350	COMBELLGA-AS OJSC "Vimpelcom",RU	1997-06-18				
8496	LIFE-INET-AS Alesta Ltd,RU	2011-01-14				
8563	DIRECTNET-AS-8563 OJSC "Vimpelcom",RU	1997-11-27				
8600	Tula State University,RU	1997-12-23				
8631	MSK-IX-RS ANO CVKS "MSK-IX",RU	1998-01-22				
8704	CHEL-IX-AS State Educational Institution of Higher	1998-03-10				
8755	CITYLINESPB-AS OJSC "Vimpelcom",RU	1998-04-16				
8756	RADIO-MSU RADIO-MSU AS,RU	1998-04-17				
8773	AS8773 OJSC "Vimpelcom",RU	1998-05-04				
8906	M2M-TELEMATIKA-AS M2M Telematika Ltd,RU	2012-03-01				
8964	ASRTK OOO RTK,RU	2011-06-03				
8998	TUMTTL-AS Closed Joint Stock Company "Russian comp	2005-06-10				
9157	SAO-RAS The Special Astrophysical Observatory (SAO	1999-01-19				
9210	CENTR-TELEKOM-AS Centr-Telekom Ltd,RU	2012-10-08				
12396	INAR-ARKHNAGELSK-AS OJSC MegaFon,RU	1999-04-28				
12478	SITEKSPB-AS JSC Mastak,RU	1999-06-09				
12616	HOSTER-DH-AS Filanco, ltd.,RU	2006-04-03				
12932	TELETEXT-LTD-AS Teletext Ltd.,RU	2000-01-11				
12951	TECHSNABEXPORT OJSC Techsnabexport,RU	2008-06-24				
13062	LANCK-AS MTS OJSC,RU	2000-03-07				
13094	SFO-IX-AS Milekom LTD,RU	2011-03-23				
13161	TECHNOCOM LTD "Technokom",RU	2012-05-16				
13302	ASN-LINKEY ITSP Linkey Autonomous System,RU	2002-10-22				
13304	SURGUTTEL-AS Net By Net Holding LLC,RU	2002-10-23				
13305	ASTELIT-PITER-AS MTS OJSC,RU	2002-10-23				
15610	SMR-C-IX Kraft-s jsc.,RU	2000-08-22				
15731	BELCOM BELCOM-AS JSC "BelcomRus",RU	2000-10-02				
16012	MTSCENTER-AS MTS OJSC,RU	2000-11-24				
16118	NNT-MOSCOW-AS Thyphone Communications LLC,RU	2000-12-28				
16123	DEMISGROUP-AS CJSC "Demis Group",RU	2011-08-31				
16319	TELSERVICE-AS TelService Ltd.,RU	2009-01-23				
20490	CJSC ARQA Technologies,RU	2001-03-14				
20816	IIP-NET-AS20816 Science and Society Telecomm Cente	2001-06-08				
20903	AMUST-SOFTWARE-CUST-AS Smart Telecom Limited,RU	2001-07-03				
20977	SGI-AS MTS OJSC,RU	2001-07-17				
21004	EXTEL-II-AS CJSC Express TeleCom,RU	2001-07-25				
21008	COMLINK-AS Comlink Ltd,RU	2001-07-25				
21048	COUNTRYCOM-SPB JSC CountryCom,RU	2001-08-07				
21082	NEWS-MEDIA-AS Demos-Internet CJSC,RU	2001-08-20				
21289	ROSTOVTELECOM-AS OJSC Rostelecom,RU	2001-10-18				
21335	DIGITONESPB-AS CJSC "WEST CALL LTD",RU	2001-11-05				
24866	SYNTERRA-DC-AS OJSC MegaFon,RU	2002-04-26				
25051	ISNET-AS Informservice & Co Ltd.,RU	2002-07-09				
25079	AS-TVC IIS Limited liability company,RU	2011-03-18				
25258	NEPA-AS e-Style ISP LLC,RU	2002-09-16				
25272	"AKADO-Stolitsa" JSC	2002-09-19				
25510	ROSTELECOM-AS OJSC Rostelecom,RU	2002-12-17				
28713	SOVTEST-AS Sovtest-Internet Limited Company,RU	2003-02-05				
28802	OJSC Rostelecom	2003-02-28				
28922	TELECALL Digit One LLC,RU	2003-04-07				
28936	NIK-AS Nik.Ru LTD,RU	2003-04-11				
28980	KTC-AS KUBTELECOM Ltd.,RU	2003-04-28				
28983	ACB-AS Open Joint-Stock Company "Capital Merchant 	2003-04-29				
29043	SIPGATEWAY-AS VK ELECTRONICS Ltd,RU	2012-04-11				
29101	INTER-TRADE-AS Inter-trade LLC,RU	2011-03-29				
29106	VOLGAHOST-AS PE Bondarenko Dmitriy Vladimirovich,R	2009-08-20				
29271	MOSTCOM-AS JSC "Mostcom PK",RU	2003-07-18				
29359	MEDIACOMSAT-AS JSC Web Media Services,RU	2003-08-15				
29390	CTU-AS NetAssist LLC,RU	2003-08-27				
29412	APEX-MGN-AS OJSC "APEX",RU	2009-01-22				
29420	NLINE-AS ZAO Countrycom,RU	2003-09-04				
29455	COMCOR-HOSTING OJSC Comcor,RU	2003-09-15				
29619	LMS-TELECOM-AS Lenmontazhstroy-Telecom CJSC,RU	2004-09-10				
29621	A11-AS Site LLC,RU	2003-10-24				
30747	VOLSK-AS JSC Volgatranstelecom,RU	2003-11-25				
30751	EUROTEL MTS OJSC,RU	2003-11-25				
30810	KUPAVNA-AS Kupavna-Net Ltd,RU	2009-08-06				
30974	NNTS-AS OJSC Rostelecom,RU	2004-01-30				
31137	NAKHODKATELECOM Net By Net Holding LLC,RU	2004-03-08				
31160	OMCOMTEL-AS OOO "Horizont-tour",RU	2004-03-10				
31175	SRISI-AS Network Federal agency on education,RU	2004-03-15				
31260	NEWCOM-AS LLC 'Santel',RU	2004-04-01				
31266	INSTOLL-AS Instoll ltd.,RU	2012-05-30				
31268	MF-GPRS-AS OJSC MegaFon,RU	2004-04-02				
31363	DCNI-AS JSC "Digital channels network",RU	2004-04-26				
31436	PSTELECOM-AS LLC Telecom MPK,RU	2004-05-18				
31503	ASNEWLINE New line, Ltd.,RU	2012-09-03				
31656	GIGA-URB-RAS EmNet Ltd,RU	2004-07-02				
33812	KELDYSH-AS M.V.Keldysh Institute for Applied Mathe	2004-08-05				
33957	KDS-AS Limited Liability Company "KDS",RU	2012-02-15				
33969	CTCTVER OJSC "RT Labs",RU	2004-09-20				
33972	INFORMCENTER-AS InformCenter autonomous system,RU	2004-09-20				
33989	STTK-ABAK-AS SibTransTelecom AS (Abakan City),RU	2004-09-24				
34030	BORTELECOM-AS Closed Joint-Stock Company "Manageme	2006-04-20				
34063	VNIINM-AS OAO High-technological Scientific-Resear	2004-10-13				
34112	ILCA ILCA Internet (ILCA, JSC),RU	2004-10-27				
34207	IBS-DF IBS Systems Integration Limited,RU	2004-11-18				
34297	SKH-IX-AS OJSC Rostelecom,RU	2004-12-10				
34331	KIEVNET-AS TOV "KS PLUS",RU	2004-12-20				
34333	NERYUNGRITELECOM-AS NeryungriTelecom Ltd.,RU	2008-10-03				
34349	KUNTSEVONET-AS SITS Ltd,RU	2004-12-22				
34441	SIBNK-AS Siberian Internet Company,RU	2005-01-20				
34464	ZEISS-AS Power and communication of construction C	2009-10-08				
34672	ELHIM-AS MIPS Group LLC,RU	2005-03-14				
34690	SVAOIX-AS Netorn-TK LLC,RU	2005-03-17				
34726	SALTAR Anders Telecom Ltd.,RU	2005-03-24				
34821	PCSNN-AS Information & Computing Center, Ltd.,RU	2005-04-08				
34874	LINKY-AS ZAO Linky Autonomous System,RU	2005-04-22				
34890	TCU-COM-AS Territorial Control Centre of Communica	2005-04-25				
35035	UTCP-AS Non-commercial partnership "United Telecom	2005-05-19				
35078	CORVETTE-AS OJSC Rostelecom,RU	2005-05-31				
35164	ISB ZAO Internet-solutions for business,RU	2005-06-15				
35168	Orbita Plus	2005-06-15				
35287	BGT-NOGLIKI-AS Site LLC,RU	2005-07-11				
35294	ATLAS-AS OOO Atlastelecom,RU	2005-07-11				
35335	ESSTU-AS East-Siberian State Technological Univers	2005-07-18				
35447	NAUKANET4-AS LLC "Nauka-Svyaz",RU	2005-08-10				
35510	MIG-TELECOM-AS OJSC Comcor,RU	2005-08-24				
35521	VIMCOM-OPTIC-AS Limited Liability Company "VimSvya	2005-08-25				
35537	ACATEL-AS AcademService-Telecom ZAO,RU	2005-08-30				
35550	WELLCOM-AS SatTel Corporation, Ltd.,RU	2005-09-02				
35624	SATTELECOM PE Sattelecom,RU	2009-08-20				
35674	E-LINE-AS ZAO E-Line Rus E-Line Rus,RU	2005-10-03				
35702	ROSS-AS Media Ltd,RU	2005-10-07				
35715	IVANCO-NET-AS Digital Home Network "Ivanco NET", l	2005-10-11				
35743	OBLCOM JSC Oblcom,RU	2005-10-14				
35750	ALFATEK-AS Iskratelecom CJSC,RU	2005-10-18				
39000	PLAYFON-RU-AS Playfon ltd.,RU	2005-11-25				
39142	PLATINA-AS CB Platina,RU	2005-12-19				
39143	Broadband Service for Business,RU	2005-12-19				
39148	NET1000-AS Open JSC "Stock company "Sater",RU	2005-12-21				
39165	HCM-AS LLC Novie Gostinichnie Tehnologii,RU	2005-12-27				
39186	SPSC-AS SPb Scientific Center RAS,RU	2005-12-29				
39252	SCAC-AS JSC "Sukhoi Civil Aircraft",RU	2008-07-14				
39258	RITEL-AS Riviera Telecom CJSC,RU	2006-01-19				
39371	MIX-SU MIX.SU Project AS,RU	2006-02-09				
39374	RU-DI-EX-AS CJSC "Teleset Ltd",RU	2015-01-29				
39407	CHITATELECOM-AS OJSC Rostelecom,RU	2006-02-15				
39417	URUZ-AS Torgovy Dom URUZ Ltd.,RU	2015-01-29				
39426	PETERLINE-AS PeterLine LTD,RU	2008-07-08				
39465	UGAVIA-AS Regional Commerce Centre Ugavia OJSC,RU	2006-02-28				
39496	MAVERICKNET Solist-group Ltd,RU	2006-03-07				
39561	AGAVA Agava Ltd.,RU	2006-03-20				
39575	SIBINTEK-SAMARA-AS Siberian Internet Company,RU	2006-03-21				
39580	MIAC_YANAO-AS GBUZ "MIAC YaNAO",RU	2015-01-28				
39655	T2-HAB-AS Closed Joint Stock Company Baykalwestcom	2015-01-26				
39660	NETTRANS-AS Closed Joint Stock Company TransTeleCo	2006-04-04				
39696	RA-TELECOM-AS OJSC Comcor,RU	2006-04-11				
39724	ISSR-AS CJSC COMSTAR-Regions,RU	2006-04-18				
40987	FTC-AS LLC Flowers Trading Company,RU	2011-03-30				
41022	MEGAKOM-AS OOO MEGAKOM,RU	2006-05-31				
41145	TELIX-AS MTS OJSC,RU	2006-06-21				
41172	IWAN-NET iWAN,RU	2006-06-23				
41226	SUPERBANK-RU-AS Joint Stock Company TransCreditBan	2006-07-04				
41330	T2-NOVOSIBIRSK-AS Closed Joint Stock Company Yeni	2006-07-25				
41344	VOL-AS Vist on-line AS,RU	2006-07-27				
41462	TC-EXE-AS OJSC Comcor,RU	2006-08-25				
41467	AGIR-AS Limited Liability Company "Agency of intel	2006-08-25				
41536	ALLAREAS-AS Allareas LLC,RU	2015-01-14				
41546	INTRASTAR-AS SatTel Corporation, Ltd.,RU	2006-09-12				
41757	OLIMP-SVYAZ-AS OLIMP-SVYAZ Ltd.,RU	2014-12-29				
41779	HDVAOPLAZA Wiland Ltd AS H2O plaza,RU	2006-10-24				
41844	LIHOBORKA-AS Lihoborka Ltd,RU	2011-09-01				
41891	TRD-AS Sience Production Group Tradition Ltd,RU	2006-11-09				
